"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,0.567553400238014,0.438,0.2,0,"Epithelial cells","CNPY2"
0,0.309646523378615,0.73,0.492,0,"Epithelial cells","UQCR10"
0,0.545634047575314,0.457,0.22,0,"Epithelial cells","GOLGB1"
0,1.22856421723951,0.33,0.093,0,"Epithelial cells","TSPAN12"
0,1.3569101205891,0.353,0.116,0,"Epithelial cells","RARRES2"
0,0.341676967744042,0.467,0.231,0,"Epithelial cells","HADHB"
0,2.83778687008781,0.254,0.018,0,"Epithelial cells","UGT8"
0,0.412919774659875,0.455,0.219,0,"Epithelial cells","STMP1"
0,1.0271528251251,0.324,0.088,0,"Epithelial cells","HPN"
0,0.728925596755916,0.368,0.132,0,"Epithelial cells","EEF1E1"
0,0.733457422385728,0.499,0.263,0,"Epithelial cells","NDRG1"
0,0.825035421084153,0.422,0.186,0,"Epithelial cells","CTSC"
0,0.397355405369988,0.478,0.242,0,"Epithelial cells","NDUFA6"
0,0.440126315233143,0.556,0.321,0,"Epithelial cells","NFE2L2"
0,0.992460411856318,0.343,0.108,0,"Epithelial cells","CTDSPL"
0,1.17601483796491,0.343,0.108,0,"Epithelial cells","CITED2"
0,0.94401930052889,0.337,0.102,0,"Epithelial cells","ZDHHC2"
0,0.318949499389857,0.664,0.429,0,"Epithelial cells","NDUFA3"
0,0.735018821740043,0.44,0.205,0,"Epithelial cells","CPEB4"
0,2.98096871506187,0.266,0.031,0,"Epithelial cells","RALYL"
0,0.681137253522453,0.398,0.163,0,"Epithelial cells","ZBTB44"
0,0.420089410763937,0.497,0.262,0,"Epithelial cells","TGOLN2"
0,1.62506502541393,0.352,0.117,0,"Epithelial cells","ID4"
0,1.05540022998831,0.412,0.177,0,"Epithelial cells","CADPS2"
0,0.303015056221257,0.425,0.19,0,"Epithelial cells","KIAA1217"
0,3.03155607106571,0.25,0.015,0,"Epithelial cells","SCNN1B"
0,0.479241106603683,0.757,0.522,0,"Epithelial cells","NDUFA1"
0,0.444917419484466,0.444,0.21,0,"Epithelial cells","RAB13"
0,0.552761624463052,0.392,0.158,0,"Epithelial cells","MYL6B"
0,2.23380503603016,0.276,0.042,0,"Epithelial cells","SYNGR1"
0,0.440342526539142,0.409,0.175,0,"Epithelial cells","HIBADH"
0,1.53534952147179,0.287,0.053,0,"Epithelial cells","SAMD12"
0,0.82465531852231,0.346,0.112,0,"Epithelial cells","CLMN"
0,0.96642047157522,0.335,0.102,0,"Epithelial cells","ATP6V1H"
0,1.31864822267898,0.332,0.099,0,"Epithelial cells","PARD3B"
0,0.624214865155503,0.381,0.148,0,"Epithelial cells","NIPSNAP2"
0,1.86543881284564,0.282,0.049,0,"Epithelial cells","FUCA1"
0,1.41104277179898,0.344,0.111,0,"Epithelial cells","PDE1A"
0,1.23925929414493,0.372,0.139,0,"Epithelial cells","ADAMTS9-AS2"
0,0.619545075125233,0.757,0.524,0,"Epithelial cells","COX6A1"
0,1.2183934721528,0.31,0.077,0,"Epithelial cells","EPB41L1"
0,2.69462750427998,0.306,0.074,0,"Epithelial cells","KNG1"
0,0.337383168858639,0.493,0.261,0,"Epithelial cells","CYCS"
0,0.377357250053084,0.416,0.184,0,"Epithelial cells","IDH2"
0,0.385022890558852,0.584,0.352,0,"Epithelial cells","WSB1"
0,0.778710795051531,0.35,0.118,0,"Epithelial cells","PLEKHJ1"
0,1.70778203455826,0.285,0.053,0,"Epithelial cells","ARSD"
0,2.06752033403432,0.252,0.021,0,"Epithelial cells","RAB25"
0,1.10343044237133,0.321,0.09,0,"Epithelial cells","BSCL2"
0,1.07421048170288,0.344,0.113,0,"Epithelial cells","TMED5"
0,0.637623667149841,0.715,0.484,0,"Epithelial cells","ZBTB20"
0,0.325999524836347,0.556,0.326,0,"Epithelial cells","PNISR"
0,0.250737920423961,0.665,0.435,0,"Epithelial cells","PRDX5"
0,0.828948168958236,0.465,0.235,0,"Epithelial cells","MAML2"
0,1.28443600145588,0.363,0.133,0,"Epithelial cells","NR3C2"
0,0.331085620377672,0.467,0.238,0,"Epithelial cells","BAG1"
0,1.07712248410775,0.343,0.114,0,"Epithelial cells","FGD4"
0,2.18777488640459,0.257,0.028,0,"Epithelial cells","PANTR1"
0,0.415227563375212,0.45,0.221,0,"Epithelial cells","METTL9"
0,0.535768432828102,0.417,0.188,0,"Epithelial cells","GCC2"
0,0.311277062651706,0.476,0.247,0,"Epithelial cells","SMIM26"
0,0.300232276820955,0.691,0.462,0,"Epithelial cells","NDUFS5"
0,0.701495837943192,0.342,0.114,0,"Epithelial cells","GLTP"
0,2.4943108944328,0.264,0.036,0,"Epithelial cells","TEX41"
0,2.42611772141889,0.253,0.025,0,"Epithelial cells","SHROOM3"
0,0.728565196903297,0.352,0.124,0,"Epithelial cells","ADGRG1"
0,1.13583158854903,0.299,0.071,0,"Epithelial cells","CMTM4"
0,0.551504114660532,0.79,0.562,0,"Epithelial cells","NDUFA13"
0,0.342274869168914,0.512,0.285,0,"Epithelial cells","SEC11A"
0,1.74057488177053,0.264,0.037,0,"Epithelial cells","VEPH1"
0,0.37178645876718,0.448,0.221,0,"Epithelial cells","CYC1"
0,0.437368441575369,0.718,0.491,0,"Epithelial cells","S100A11"
0,0.304970177676889,0.433,0.207,0,"Epithelial cells","DNAJC19"
0,0.314435935295546,0.434,0.208,0,"Epithelial cells","MOCS2"
0,0.406383833265844,0.772,0.546,0,"Epithelial cells","SNHG29"
0,0.516418502627664,0.413,0.187,0,"Epithelial cells","SRSF6"
0,0.265735065613211,0.568,0.342,0,"Epithelial cells","TOMM20"
0,0.279343154711801,0.516,0.291,0,"Epithelial cells","NDUFS7"
0,0.854984214114488,0.362,0.137,0,"Epithelial cells","CHPT1"
0,0.824837700776864,0.357,0.132,0,"Epithelial cells","MIA2"
0,1.08751289349654,0.312,0.088,0,"Epithelial cells","CHID1"
0,2.21113055363906,0.353,0.129,0,"Epithelial cells","SPP1"
0,0.322504650684544,0.414,0.19,0,"Epithelial cells","TSPYL1"
0,1.6076725443438,0.294,0.07,0,"Epithelial cells","BCL2"
0,0.508914662621284,0.368,0.145,0,"Epithelial cells","MZT2A"
0,2.1475852944309,0.252,0.029,0,"Epithelial cells","SHANK2"
0,0.426751112169556,0.435,0.212,0,"Epithelial cells","NPTN"
0,0.846238551786051,0.359,0.136,0,"Epithelial cells","MAP4K3"
0,1.14791201939777,0.301,0.078,0,"Epithelial cells","MYO10"
0,0.556523688257676,0.421,0.198,0,"Epithelial cells","VKORC1"
0,0.485210885885373,0.41,0.187,0,"Epithelial cells","NAA20"
0,0.675210977761487,0.343,0.121,0,"Epithelial cells","AFG3L2"
0,0.412841159103986,0.4,0.178,0,"Epithelial cells","MRPS26"
0,0.671516654246747,0.398,0.176,0,"Epithelial cells","TMEM50B"
0,0.953216863562526,0.314,0.092,0,"Epithelial cells","PLLP"
0,1.37387646644059,0.262,0.04,0,"Epithelial cells","SKAP1"
0,0.578608073464739,0.349,0.127,0,"Epithelial cells","HDDC2"
0,0.26792317037994,0.567,0.345,0,"Epithelial cells","HSBP1"
0,0.538027643769405,0.361,0.139,0,"Epithelial cells","GPI"
0,0.5513285731251,0.385,0.164,0,"Epithelial cells","SNX2"
0,1.08241995271449,0.321,0.1,0,"Epithelial cells","SNX29"
0,0.683493030457802,0.371,0.15,0,"Epithelial cells","TMEM147"
0,0.514326042847296,0.415,0.194,0,"Epithelial cells","SELENOT"
0,0.42350904552235,0.455,0.235,0,"Epithelial cells","SELENOF"
0,0.327537115902697,0.514,0.294,0,"Epithelial cells","HIST1H4C"
0,0.283765644449672,0.541,0.321,0,"Epithelial cells","ATP5PO"
0,0.57291256619997,0.389,0.169,0,"Epithelial cells","ITGAV"
0,1.15794157076325,0.302,0.082,0,"Epithelial cells","TMEM9"
0,0.516451124312877,0.359,0.139,0,"Epithelial cells","MTX2"
0,0.897352828360001,0.351,0.131,0,"Epithelial cells","PCCA"
0,0.37786748349611,0.785,0.566,0,"Epithelial cells","COX8A"
0,1.66959242869441,0.269,0.05,0,"Epithelial cells","OCLN"
0,0.492800839334098,0.33,0.111,0,"Epithelial cells","GOT1"
0,0.576855530321519,0.386,0.167,0,"Epithelial cells","LMAN2"
0,1.30171511800857,0.312,0.093,0,"Epithelial cells","DAPK1"
0,0.393105476682805,0.365,0.146,0,"Epithelial cells","ATP6V1D"
0,0.776415867463471,0.29,0.071,0,"Epithelial cells","PLCXD2"
0,0.259893564541864,0.405,0.187,0,"Epithelial cells","ECHDC2"
0,0.873156634495046,0.325,0.107,0,"Epithelial cells","NNT"
0,0.346126356351604,0.401,0.183,0,"Epithelial cells","C7orf50"
0,0.39328437112291,0.464,0.246,0,"Epithelial cells","PABPN1"
0,0.296112857471532,0.46,0.242,0,"Epithelial cells","ARHGAP5"
0,2.11949995227403,0.263,0.045,0,"Epithelial cells","ABCA5"
0,2.11925862293764,0.253,0.035,0,"Epithelial cells","RALGPS2"
0,0.486543219216641,0.377,0.159,0,"Epithelial cells","FAM200B"
0,0.528978061633736,0.38,0.163,0,"Epithelial cells","HSPA1B"
0,0.42805010466742,0.424,0.207,0,"Epithelial cells","TMED2"
0,0.315254295399732,0.416,0.199,0,"Epithelial cells","NDUFB6"
0,0.959967915892916,0.301,0.084,0,"Epithelial cells","SH3GLB2"
0,0.376968683587033,0.337,0.121,0,"Epithelial cells","VEGFA"
0,1.19094208114589,0.332,0.116,0,"Epithelial cells","PARD3"
0,0.28549871733222,0.399,0.183,0,"Epithelial cells","METTL7A"
0,0.737167572798987,0.377,0.161,0,"Epithelial cells","CLSTN1"
0,0.483228761484921,0.521,0.306,0,"Epithelial cells","LEPROT"
0,0.312799179158958,0.453,0.238,0,"Epithelial cells","SNRPE"
0,0.543021076953002,0.386,0.171,0,"Epithelial cells","AK3"
0,2.21389034548752,0.258,0.044,0,"Epithelial cells","PLEKHH2"
0,1.31185030405389,0.271,0.057,0,"Epithelial cells","ACVR1B"
0,0.507045630807129,0.395,0.181,0,"Epithelial cells","NUDT4"
0,0.658693278727137,0.368,0.154,0,"Epithelial cells","PHLDB2"
0,0.293914277473203,0.443,0.229,0,"Epithelial cells","TM9SF2"
0,0.561597782816699,0.389,0.176,0,"Epithelial cells","RCN2"
0,0.994728676196322,0.287,0.074,0,"Epithelial cells","MAP7"
0,1.15780872069916,0.297,0.084,0,"Epithelial cells","MPPED2"
0,1.10452920638884,0.292,0.079,0,"Epithelial cells","THBS1"
0,1.44681258481775,0.281,0.069,0,"Epithelial cells","EYA3"
0,0.702472464723579,0.338,0.126,0,"Epithelial cells","TLK1"
0,1.84538496667387,0.265,0.053,0,"Epithelial cells","CADM1"
0,1.37541443185895,0.276,0.064,0,"Epithelial cells","SLC25A29"
0,1.22213858146705,0.312,0.1,0,"Epithelial cells","THRB"
0,0.560873039259298,0.373,0.161,0,"Epithelial cells","ARL1"
0,0.398466111325833,0.474,0.262,0,"Epithelial cells","ARID1B"
0,1.24005894936972,0.278,0.067,0,"Epithelial cells","AGPAT2"
0,0.747465230320863,0.358,0.147,0,"Epithelial cells","CGNL1"
0,0.272505931751818,0.455,0.245,0,"Epithelial cells","JTB"
0,0.580721183194933,0.318,0.108,0,"Epithelial cells","MORN2"
0,0.448158710356496,0.446,0.236,0,"Epithelial cells","C9orf16"
0,0.43685217232809,0.359,0.149,0,"Epithelial cells","STMN1"
0,0.377416778254959,0.381,0.171,0,"Epithelial cells","VEGFB"
0,0.329513785503939,0.436,0.226,0,"Epithelial cells","NCOR1"
0,1.37071451100632,0.282,0.072,0,"Epithelial cells","P3H2"
0,1.46131419005351,0.253,0.044,0,"Epithelial cells","HOOK1"
0,0.310631689042263,0.449,0.24,0,"Epithelial cells","UBXN4"
0,0.899617048942207,0.317,0.108,0,"Epithelial cells","SGMS1"
0,0.440197770145439,0.387,0.178,0,"Epithelial cells","RPN2"
0,1.05279243020529,0.304,0.095,0,"Epithelial cells","FAM171A1"
0,0.401407548726508,0.357,0.148,0,"Epithelial cells","MICU2"
0,1.14659214996301,0.286,0.077,0,"Epithelial cells","F11R"
0,0.750362111766234,0.771,0.562,0,"Epithelial cells","RNASEK"
0,0.250216437248722,0.398,0.19,0,"Epithelial cells","LYPLAL1"
0,1.29335617005009,0.281,0.073,0,"Epithelial cells","GALNT18"
0,1.47372760313113,0.265,0.057,0,"Epithelial cells","RBBP8"
0,0.305283465518775,0.376,0.168,0,"Epithelial cells","SLC25A4"
0,0.719357416079401,0.363,0.155,0,"Epithelial cells","WWOX"
0,0.496928853734192,0.345,0.137,0,"Epithelial cells","SMIM24"
0,0.250619790634382,0.405,0.198,0,"Epithelial cells","SCOC"
0,0.463847405886272,0.379,0.172,0,"Epithelial cells","CLINT1"
0,0.44555579349372,0.397,0.19,0,"Epithelial cells","HCFC1R1"
0,1.06283092911798,0.278,0.071,0,"Epithelial cells","ZNF44"
0,0.620405828899612,0.354,0.147,0,"Epithelial cells","SPIN1"
0,0.565084792982872,0.376,0.169,0,"Epithelial cells","TMEM179B"
0,1.0863506903869,0.268,0.062,0,"Epithelial cells","RAP1GAP"
0,0.306243317277711,0.643,0.437,0,"Epithelial cells","SEC61G"
0,0.565852222817601,0.408,0.202,0,"Epithelial cells","SOX4"
0,0.769306856497562,0.338,0.133,0,"Epithelial cells","SETBP1"
0,1.21078699690765,0.297,0.092,0,"Epithelial cells","PRKN"
0,0.614120603926925,0.305,0.1,0,"Epithelial cells","MBP"
0,0.531513849821926,0.376,0.172,0,"Epithelial cells","ASAP2"
0,0.80791169351235,0.308,0.104,0,"Epithelial cells","FAM13A"
0,1.50120655343256,0.26,0.056,0,"Epithelial cells","TUSC3"
0,0.361203130111374,0.443,0.239,0,"Epithelial cells","HSPA5"
0,0.555201810164576,0.342,0.138,0,"Epithelial cells","NT5C"
0,0.309141311946394,0.361,0.157,0,"Epithelial cells","HNMT"
0,1.0679967663438,0.299,0.095,0,"Epithelial cells","MTMR10"
0,0.92369257740601,0.303,0.099,0,"Epithelial cells","GIPC1"
0,0.309022898699921,0.413,0.209,0,"Epithelial cells","TCEAL9"
0,0.251920915488667,0.704,0.5,0,"Epithelial cells","RPL7"
0,0.81794344646939,0.318,0.115,0,"Epithelial cells","KL"
0,0.497278912955221,0.37,0.167,0,"Epithelial cells","TFDP2"
0,1.00231271361031,0.29,0.087,0,"Epithelial cells","KIF13B"
0,0.296090781207642,0.755,0.552,0,"Epithelial cells","COX4I1"
0,0.575108478532982,0.326,0.124,0,"Epithelial cells","ABCD3"
0,0.418702254260278,0.381,0.179,0,"Epithelial cells","UBE2E3"
0,0.631710952921006,0.388,0.186,0,"Epithelial cells","WDFY3"
0,1.50386831826425,0.279,0.077,0,"Epithelial cells","IGFBP3"
0,0.727533456718109,0.314,0.112,0,"Epithelial cells","CYHR1"
0,0.49722683559876,0.329,0.127,0,"Epithelial cells","DMAC1"
0,0.496917252360913,0.331,0.129,0,"Epithelial cells","SVIP"
0,0.59031868001553,0.337,0.135,0,"Epithelial cells","PAWR"
0,0.442463531064199,0.386,0.184,0,"Epithelial cells","ITFG1"
0,1.63742961291458,0.264,0.062,0,"Epithelial cells","SLC39A6"
0,0.482529546349612,0.364,0.162,0,"Epithelial cells","GABARAPL1"
0,0.540985116019061,0.358,0.156,0,"Epithelial cells","TMEM208"
0,1.21576585078349,0.283,0.081,0,"Epithelial cells","PLOD2"
0,0.689793678041696,0.317,0.116,0,"Epithelial cells","ATP2C1"
0,0.349826036822937,0.377,0.176,0,"Epithelial cells","GLO1"
0,0.760351335776327,0.326,0.125,0,"Epithelial cells","ASPH"
0,0.606647116695923,0.331,0.13,0,"Epithelial cells","SYNJ2BP"
0,0.686901160338707,0.293,0.092,0,"Epithelial cells","COQ9"
0,0.987369605649686,0.285,0.084,0,"Epithelial cells","PRKAG2"
0,0.297861298875626,0.386,0.186,0,"Epithelial cells","NAP1L4"
0,1.06148593841314,0.268,0.068,0,"Epithelial cells","HSBP1L1"
0,0.572012041174264,0.355,0.155,0,"Epithelial cells","TSPAN3"
0,0.277429495133694,0.754,0.554,0,"Epithelial cells","NDUFB2"
0,0.954298036009076,0.269,0.07,0,"Epithelial cells","GPR160"
0,0.356558041158075,0.352,0.153,0,"Epithelial cells","HEBP2"
0,0.362993866294813,0.746,0.547,0,"Epithelial cells","COX7B"
0,0.325411963612457,0.404,0.206,0,"Epithelial cells","EIF5B"
0,0.599240483718413,0.352,0.154,0,"Epithelial cells","CASC4"
0,0.294147053113664,0.363,0.165,0,"Epithelial cells","EPN1"
0,0.725480992573065,0.302,0.105,0,"Epithelial cells","NAXE"
0,1.11767432024159,0.269,0.072,0,"Epithelial cells","PTPRJ"
0,0.758354460893503,0.31,0.113,0,"Epithelial cells","SCAMP2"
0,1.36288629211105,0.261,0.064,0,"Epithelial cells","TWSG1"
0,0.304567123225197,0.416,0.219,0,"Epithelial cells","GOLGA4"
0,0.432005416029838,0.352,0.155,0,"Epithelial cells","ANAPC13"
0,0.363556287267776,0.326,0.13,0,"Epithelial cells","DLD"
0,0.284863837431041,0.397,0.201,0,"Epithelial cells","CPQ"
0,0.701577216068747,0.311,0.115,0,"Epithelial cells","TMEM9B"
0,0.888901975940401,0.27,0.074,0,"Epithelial cells","ARG2"
0,0.26983261479241,0.781,0.586,0,"Epithelial cells","SKP1"
0,0.333619917078261,0.403,0.208,0,"Epithelial cells","MARCH6"
0,0.555258738521696,0.343,0.148,0,"Epithelial cells","SEC11C"
0,0.279495992270845,0.38,0.185,0,"Epithelial cells","PCYOX1"
0,0.84344686982518,0.369,0.174,0,"Epithelial cells","PLCL1"
0,0.449006521982263,0.383,0.188,0,"Epithelial cells","OSTC"
0,0.29640419342911,0.335,0.14,0,"Epithelial cells","MRPS33"
0,0.612527255291508,0.319,0.124,0,"Epithelial cells","GPAA1"
0,0.630501240748047,0.355,0.16,0,"Epithelial cells","LNPEP"
0,0.443077566655402,0.359,0.164,0,"Epithelial cells","GNS"
0,0.79069347027676,0.415,0.22,0,"Epithelial cells","RORA"
0,0.368822241937024,0.374,0.18,0,"Epithelial cells","SLC25A36"
0,1.48422881235832,0.259,0.065,0,"Epithelial cells","AOC1"
0,0.378110396660623,0.38,0.186,0,"Epithelial cells","HUWE1"
0,0.422236919841742,0.349,0.155,0,"Epithelial cells","DPP7"
0,0.943076504635461,0.28,0.087,0,"Epithelial cells","SREBF2"
0,0.371244286397395,0.379,0.186,0,"Epithelial cells","TMEM106B"
0,0.596919064890198,0.331,0.138,0,"Epithelial cells","EMC7"
0,0.847832352538256,0.301,0.108,0,"Epithelial cells","DDRGK1"
0,0.48295628348641,0.327,0.134,0,"Epithelial cells","XBP1"
0,0.628800435686348,0.318,0.125,0,"Epithelial cells","TIMM17B"
0,0.262875513106325,0.356,0.163,0,"Epithelial cells","PLEKHB2"
0,0.269914399052756,0.407,0.214,0,"Epithelial cells","NFE2L1"
0,0.733124358448885,0.299,0.107,0,"Epithelial cells","DCUN1D1"
0,0.262285662073483,0.449,0.257,0,"Epithelial cells","AFF1"
0,1.02823025281875,0.264,0.072,0,"Epithelial cells","TMEM106C"
0,0.649590787025313,0.296,0.104,0,"Epithelial cells","TLN2"
0,1.31182142109316,0.263,0.071,0,"Epithelial cells","BACE2"
0,0.430536301034623,0.358,0.166,0,"Epithelial cells","ETNK1"
0,0.381078976039877,0.345,0.153,0,"Epithelial cells","RNF10"
0,0.391356316930833,0.351,0.159,0,"Epithelial cells","SPAG7"
0,0.689515779480218,0.862,0.67,0,"Epithelial cells","NDUFA4"
0,0.94252098744531,0.257,0.066,0,"Epithelial cells","WDR34"
0,0.687925358462757,0.297,0.106,0,"Epithelial cells","ENOSF1"
0,0.946410172311899,0.284,0.093,0,"Epithelial cells","SIL1"
0,0.392587950715603,0.358,0.167,0,"Epithelial cells","ARFGEF1"
0,0.320005959403293,0.353,0.162,0,"Epithelial cells","SURF1"
0,0.472115115164573,0.347,0.156,0,"Epithelial cells","KIFC3"
0,0.955236009984693,0.29,0.099,0,"Epithelial cells","HOXB3"
0,0.266143507209032,0.754,0.564,0,"Epithelial cells","UQCRB"
0,0.912153437385066,0.328,0.138,0,"Epithelial cells","ODC1"
0,1.21351209409311,0.252,0.062,0,"Epithelial cells","OBSL1"
0,1.32482173574026,0.251,0.061,0,"Epithelial cells","GAREM1"
0,0.705033942380887,0.291,0.101,0,"Epithelial cells","PEX2"
0,0.412479449061219,0.345,0.155,0,"Epithelial cells","COPZ1"
0,0.699535385430512,0.343,0.154,0,"Epithelial cells","TMX4"
0,0.303844854605479,0.392,0.203,0,"Epithelial cells","EFCAB14"
0,0.415591674903108,0.329,0.14,0,"Epithelial cells","UQCC3"
0,1.93604184195725,0.262,0.073,0,"Epithelial cells","ARHGAP6"
0,0.438274290843651,0.339,0.151,0,"Epithelial cells","TMED7"
0,0.478541365409843,0.338,0.15,0,"Epithelial cells","MINDY2"
0,0.446110686897654,0.329,0.141,0,"Epithelial cells","TOB1"
0,1.27759757036178,0.252,0.064,0,"Epithelial cells","TPST1"
0,0.936382753212108,0.463,0.275,0,"Epithelial cells","CRYAB"
0,0.722150493256024,0.295,0.107,0,"Epithelial cells","UBAC2"
0,0.524563657798269,0.324,0.136,0,"Epithelial cells","AP1G1"
0,0.703377780273459,0.309,0.121,0,"Epithelial cells","ZNF91"
0,0.264791681463609,0.356,0.168,0,"Epithelial cells","OGDH"
0,0.880218508058912,0.282,0.094,0,"Epithelial cells","PIGP"
0,0.85982323771605,0.277,0.091,0,"Epithelial cells","ZMPSTE24"
0,0.690096354312589,0.276,0.09,0,"Epithelial cells","NDFIP2"
0,0.32406097044032,0.33,0.144,0,"Epithelial cells","COPRS"
0,1.19033184784136,0.266,0.08,0,"Epithelial cells","HS6ST1"
0,0.619383837499362,0.314,0.128,0,"Epithelial cells","YAP1"
0,0.503436684160422,0.324,0.138,0,"Epithelial cells","EI24"
0,0.569164595149344,0.314,0.128,0,"Epithelial cells","HEXA"
0,0.64019609058068,0.299,0.113,0,"Epithelial cells","CETN2"
0,0.350737968343262,0.344,0.158,0,"Epithelial cells","AMD1"
0,0.387716746639488,0.338,0.154,0,"Epithelial cells","EMC6"
0,0.679343275865721,0.292,0.108,0,"Epithelial cells","RDH11"
0,0.32794185263785,0.316,0.132,0,"Epithelial cells","MRPS12"
0,0.495808956353681,0.305,0.121,0,"Epithelial cells","ZHX3"
0,1.07471165223004,0.284,0.1,0,"Epithelial cells","LRRK2"
0,0.391041163950845,0.326,0.143,0,"Epithelial cells","TRIM8"
0,0.872676929401791,0.254,0.071,0,"Epithelial cells","EXOSC7"
0,0.563364525094088,0.321,0.138,0,"Epithelial cells","PKD2"
0,0.301366536785175,0.34,0.158,0,"Epithelial cells","BOLA3"
0,0.383389059954058,0.33,0.148,0,"Epithelial cells","SMIM19"
0,0.540129370278587,0.316,0.134,0,"Epithelial cells","SUMF2"
0,1.1559166043996,0.261,0.079,0,"Epithelial cells","MACROD2"
0,0.388719557125619,0.323,0.142,0,"Epithelial cells","GALNT11"
0,0.497618356313182,0.321,0.14,0,"Epithelial cells","UNC50"
0,0.35589844220771,0.283,0.102,0,"Epithelial cells","FAM49B"
0,0.597052011363221,0.284,0.103,0,"Epithelial cells","AUH"
0,0.363491529318009,0.358,0.177,0,"Epithelial cells","SNHG9"
0,0.576336617665455,0.291,0.11,0,"Epithelial cells","HOXB7"
0,0.420380670179913,0.348,0.167,0,"Epithelial cells","CERS2"
0,0.344497882309883,0.337,0.157,0,"Epithelial cells","OIP5-AS1"
0,0.531477131966209,0.357,0.177,0,"Epithelial cells","TMEM35B"
0,0.282559254508209,0.377,0.197,0,"Epithelial cells","B4GALT1"
0,0.517658011807964,0.332,0.153,0,"Epithelial cells","TUT4"
0,0.395641698787835,0.321,0.142,0,"Epithelial cells","CAB39"
0,0.517404240210566,0.319,0.14,0,"Epithelial cells","GIGYF2"
0,0.522828639254939,0.286,0.107,0,"Epithelial cells","MRPS25"
0,0.368029110267993,0.312,0.134,0,"Epithelial cells","CDC42SE2"
0,0.261477471531583,0.354,0.176,0,"Epithelial cells","MRPL43"
0,0.431022482142865,0.354,0.176,0,"Epithelial cells","IGF1R"
0,0.627918707362958,0.298,0.12,0,"Epithelial cells","PSENEN"
0,0.430132343691485,0.334,0.157,0,"Epithelial cells","CNIH4"
0,1.01002055747273,0.264,0.087,0,"Epithelial cells","ZNF618"
0,0.846727372404951,0.256,0.079,0,"Epithelial cells","PLA2G12A"
0,0.340766834775316,0.303,0.127,0,"Epithelial cells","ACSL1"
